au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests-container	2.0		e20ece2b79b69691463608cad682da248d5034c8
com.squareup.misk	misk-launchdarkly	2025.03.06.122225-31e6013		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.06.123030-77438e0		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.06.160140-7bca413		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.034245-87257e4		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.050352-9fc23f7		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.151417-f5b7317		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.152727-5eb2c85		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.185615-8827216		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.07.190552-4b62959		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.09.155609-976c894		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.10.204116-0a411b2		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.11.133852-c75fdea		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.11.192151-1de296b		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.12.030923-8adb388		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.12.140225-6e98206		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.13.040446-d2f030a		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.13.062309-09a68ee		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.13.144753-efe5f2d		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.13.184100-56ab6ab		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.14.123907-698aa2b		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.14.195250-9752697		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.17.032546-a9621e9		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.17.043734-66afc5e		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.03.17.160337-2c6953c		550e8f2bf00e214b56c8e3ed2860808c412fa369
com.squareup.misk	misk-launchdarkly	2025.04.01.184033-1915641		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.01.191209-88c25ca		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.01.200928-57a263a		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.01.235859-f4b2334		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.02.124500-1ebb756		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.02.171644-7a1350f		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.02.182333-80b2694		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.02.195630-a61d550		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.02.210401-915293c		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.03.151535-b69ab0e		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.03.153131-9025605		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.04.114411-d80e5d9		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.04.132805-43bcba0		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.04.161400-1ce0b62		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.07.134512-cd5a9ea		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.07.162316-b3b11f7		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.07.195645-2d2cea0		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.08.141334-a953aa8		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.08.212004-14f1a29		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.09.202256-90dc722		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.10.155641-fdf5b6c		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.10.204955-5b7fc62		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.11.203513-d84dd5e		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.11.210459-e21afc3		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.11.221911-bd60810		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.14.012240-710e0d9		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.14.135005-fc20d69		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.14.222955-4dbd317		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.15.141348-3f9c82e		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.15.173134-e7f1549		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.15.190850-edc10ed		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.16.110632-aaa75cf		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.16.165130-c4e8d60		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.16.210958-554a97b		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.18.010200-b4024c8		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.18.205229-1494a46		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.21.131031-2bcdc66		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.21.131752-85a6014		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.21.180826-e20ccf6		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.21.223051-6bca9fd		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.22.140539-f19829d		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.22.171550-cce2982		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.22.175657-dd26d95		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.23.145440-9c0a2a6		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.27.230742-6035cb3		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.28.024311-8a5bdcc		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.28.114721-1e25179		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.28.155153-6883a61		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.28.203816-9b5ed38		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.28.231800-8fc0296		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.29.071058-3c3c9d2		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.04.30.182728-7288ba1		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.01.193640-82510a4		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.01.231241-15abcc3		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.02.170248-78d08e3		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.02.190554-0cef185		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.02.220048-fae57e8		96e5b7732d6015f2d890946b8877958cfb3e793e
com.squareup.misk	misk-launchdarkly	2025.05.02.222809-f712db2		96e5b7732d6015f2d890946b8877958cfb3e793e
com.tangzc	auto-table-test-dynamicdatasource	1.1.1		6c3cb05f1627409d9f02aaef5ab687776aa44d40
com.tangzc	auto-table-test-dynamicdatasource	1.2.0		f8f768d112ff3246c7caa61ae66ff6ae7af74c5a
com.tangzc	auto-table-test-dynamicdatasource	1.2.1		b05127e158e03970a6d14783a24c58d66c74ac48
com.twitter	distributedlog-mapreduce_2.10	0.3.51-RC1		3015b080af7f8fd9ce3292243965aaa81a3f3f9e
com.twitter	parquet-jackson	1.3.2		1fad7cda9814b95fc0b7a176ffc5e7d35fe6c7e6
com.twitter	parquet-jackson	1.4.0		ae0b3862c3bf6c957ff851452de67181e856b31e
com.twitter	parquet-jackson	1.4.1		0acfa9f7c6c216285d3f9916ff93d30971403d09
com.twitter	parquet-jackson	1.4.2		41e5fce602cc7dc5bbb16ab78014bc69149bbf0c
com.twitter	parquet-jackson	1.4.3		15274fbd1581018171fed3cb2f255973a26c0064
com.twitter	parquet-jackson	1.5.0		724ab8740954e489bd5d275e2ebeb4e4a01c58e4
com.twitter	parquet-jackson	1.6.0		5a8f377763381e2e0a71190edef9fa0547995ae0
com.twitter	parquet-jackson	1.6.0rc1		ba29bfdaea62d5e15c261986a364c75df3393051
com.twitter	parquet-jackson	1.6.0rc2		311d1d8d00fd7afab09dad6288d3d1819d985f15
com.twitter	parquet-jackson	1.6.0rc3		2dc57d2aeaf2dee095ca4149dbe0163f2d66a845
com.twitter	parquet-jackson	1.6.0rc4		3fdfac187ddf340c5ae0cbd5a83ea9abec46564b
com.twitter	parquet-jackson	1.6.0rc5		6b870dcbdb1a6d7d06cd9f1770bfc4934516765c
com.twitter	parquet-jackson	1.6.0rc6		42249f6c0c498a562966c001ff25244fa4276dd6
com.twitter	parquet-jackson	1.6.0rc7		e48770b6b1325f6a1a89e137119db73f39b164d4
de.dm.infrastructure	extended-actuator-health-endpoints	5.1.0		547a4ae8dc1a44e4cff896f063074de6feccc35c
de.holisticon.util.tracee.examples	tracee-examples-springmvc	0.1.0		N/A
de.holisticon.util.tracee.examples	tracee-examples-springmvc	0.2.0		N/A
dev.elide	elide-uuid-core-tvossimulatorarm64	2.0.0-Beta3-0.20.0-rc1		N/A
dev.elide	elide-uuid-core-tvossimulatorarm64	2.0.0-Beta3-0.20.0-rc1	metadata	9a456d57813f50da39a3c47f33a1353ac1962636
hibernate	hibernate	1.2		352b9b56e43b89341836b2019b0e36060fbfe494
hibernate	hibernate	2.0		N/A
hibernate	hibernate	2.0	final	359e115b2ba4f5648c226bc9923e57314f84688a
hibernate	hibernate	2.0-beta-5		568b7d46c33ffabdb4e27e734a2b8e76d3609b19
hibernate	hibernate	2.0-beta-6		c0a1c86a47517a3f3425e7990b4c8f86e6077401
hibernate	hibernate	2.0-final		359e115b2ba4f5648c226bc9923e57314f84688a
hibernate	hibernate	2.0.1		44853750ebcc300a818993ab5fdeffa40f671d0b
hibernate	hibernate	2.0.2		841e2d499c644f7b56095f55ec858e2cf354fa09
hibernate	hibernate	2.0.3		74e88a0d34527a57611ace43c76828980bb1bbf4
hibernate	hibernate	2.1.1		c80faf77feea269a5433f903fdaf9c212273544b
hibernate	hibernate	2.1.2		14f41fcab23b25b23a687b85269f8da9f1bb9b7d
hibernate	hibernate	2.1.3		d3a0b3cef40f3d7049e4c358adda64e5710c323c
hibernate	hibernate	2.1.4		dc7fbf2bdde2d2a0032b1d2d8ed68c0eb6db23d6
hibernate	hibernate	2.1.6		ac44dde2dca3db5f6b22734ec5e0fc952538499c
hibernate	hibernate	2.1.7c		cead1e81e5c7bc0fe6cbea99239d9535bc1f1e0c
hibernate	hibernate	2.1.8		c157fb14e2fe9e17252806d76f816cf2eb88b5cb
hibernate	hibernate	3.0		93c7f08f930c3bccc693266e645b9e1426679857
hibernate	hibernate	3.0.1		14d0a63b7799b2d310c75d1fc22ec69d12c7e73c
hibernate	hibernate	3.0.2		N/A
hibernate	hibernate	3.0.3		fca09ea1b8dff2d9ab3edea9f694a5b55d1eb1ed
hibernate	hibernate	3.0.5		712932f8b0e726666afac3064161e36fd44fc90a
hibernate	hibernate	3.0alpha		1889c5e4645b7263b629a77ade091e9b073c46fe
hibernate	hibernate	3.0beta1		a6c437ebe3ec93445f8f5832907e2bdfbe53b5b9
hibernate	hibernate	3.0beta3		f27485c5735ffae21ee265de946eebc35e71744d
hibernate	hibernate	3.0beta4b		d897b9f6be7b5633c608d50474072bedfc5dd0e3
hibernate	hibernate	3.0rc1		22e94c753f245c3e10c6420ef5d5b1a1508bb570
hibernate	hibernate	3.1alpha1		46f9c8a14d90ed4d52311aaa5bfe932954b5402e
hibernate	hibernate	3.1beta1		d8f4c113a4da159d0a02112d1093ec09fda5bd6f
hibernate	hibernate	3.1beta2		726c562e5e7f98bcdc8a2f98bddfd956877065cf
hibernate	hibernate	3.1beta3		N/A
hibernate	hibernate	3.1rc1		N/A
hibernate	hibernate	3.1rc2		06e80b96c5815c82ad5a1b69554302932df5bda1
io.codekontor.slizaa	slizaa-hierarchicalgraph-core-model	1.0.0.M3		16a164b0cebc240433587ae59933a4644a6590a0
io.gitee.lyf20200320	fast-common-all-mini	1.3		8f6670fc6300ec3a5f96cb3d4763c2c577003b20
io.gitee.lyf20200320	fast-common-all-mini	1.3.1		2c4ffdbb4cb5c79e223d072966757b0d27a29bcf
io.gitee.lyf20200320	fast-common-all-mini	1.3.3		96cb968b63682fc5e7cb864e63631e52c4657a14
io.gitee.lyf20200320	fast-common-all-mini	1.3.4		95ea8c30773587d7b7f3b72fa599d27bd49b16e7
io.gitee.pengjunlee	gray-bingo-oauth	1.4		24c22158ff999daa84d66d6e44e5a81864c39137
io.github.antoniopasquariello	jaorm	1.8.0a		537d35eaa0d49e266faee9d240fea0e5abc76fff
io.github.doolse	simpledba-core_2.12	0.1.0		2e375d53deb99d84b952eafd248303cda460b811
io.github.doolse	simpledba-core_2.12	0.1.8		8b50c03c4bff0df0d4b7e47803e806ff842c20e9
io.github.doolse	simpledba-core_2.12	0.1.9		caf8e3dc6af1ae1c15f5d517d82dea5f271c5ffd
io.github.frostingwolf	saluki-core	1.5.7.RELEASE		62a814dec7992cbfda4914e558e72d88a8f08c75
io.github.frostingwolf	saluki-core	1.5.8.RELEASE		c15b8ca4df3eccd1735a1fa40d741f5d73443cd1
io.github.frostingwolf	saluki-core	1.5.9.RELEASE		e4cad336a68a97dd08686048a54d8f2a13ce99a2
io.github.hcelebi	jira-v3-java-client	1		9a0d18f29c5c8478e1839aa87258ad0eb064f1ca
io.github.hcelebi	jira-v3-java-client	1.0.1		95053bc25263c17f3e568d682298d898b78c8c65
io.github.hcelebi	jira-v3-java-client	1.1.0		8144252ad03372c20a7da1aab21ccb59f0eea7f5
io.github.hcelebi	jira-v3-java-client	1.10.0		d9a24afac20838d7b9baf23ef17fd46f88a6e01f
io.github.hcelebi	jira-v3-java-client	1.11.0		66a039b79a7b8247d606934ec3388ff0f312331a
io.github.hcelebi	jira-v3-java-client	1.11.1		5eebbfeaf9f6abccceba936161d5ca0787168bc5
io.github.hcelebi	jira-v3-java-client	1.11.2		af95d788161384f9e9fc4b80219694c6b6b168c1
io.github.hcelebi	jira-v3-java-client	1.11.3		710e0741b36b368da0449f9c5933446b9096fd8e
io.github.hcelebi	jira-v3-java-client	1.12.0		8c87290b2302a226a74ca2e6617a7a89231258b1
io.github.hcelebi	jira-v3-java-client	1.13.0		77e5961b2357ae037440b3b6794f0301dc1c0c75
io.github.hcelebi	jira-v3-java-client	1.14.0		f22150a2b2071849a1352decf760de182b524e02
io.github.hcelebi	jira-v3-java-client	1.15.0		098dc3299938139118cd983342e422f6c5cce384
io.github.hcelebi	jira-v3-java-client	1.16.0		17b128a0dc3ccef0579a385790581bc88e21f6c2
io.github.hcelebi	jira-v3-java-client	1.2.0		d202dbcc717c1e86b409c1799240c2b7a05ae84e
io.github.hcelebi	jira-v3-java-client	1.3.0		08655dac65011e61ec2cacd6851f6679e04f1375
io.github.hcelebi	jira-v3-java-client	1.4.0		c99df16a14edaae76d3c35a7b0e81e332168191a
io.github.hcelebi	jira-v3-java-client	1.5.0		c28bfb2f3ab60814d068aa27af5ced0a6cf1e94c
io.github.hcelebi	jira-v3-java-client	1.6.0		838b507a63ba32ea15aeef5cabd08f4410176f16
io.github.hcelebi	jira-v3-java-client	1.7.0		6499ff2d2c6c17f0eac7cd229bd7933f42e25791
io.github.hcelebi	jira-v3-java-client	1.8.0		6714db902d241b0fe34e438bb1efc215d0526fcf
io.github.hcelebi	jira-v3-java-client	1.9.0		180402d4067c8010495469c792d1577a81c21e8e
io.github.jklingsporn	vertx-jooq-rx-reactive	4.0.0		6c4b1ecb13e2296b8d6700703dd91fbe011d4c3a
io.github.jklingsporn	vertx-jooq-rx-reactive	4.0.0-BETA		f0d524f8f26707a023bd3f609de18fb3ab6b6adc
io.github.jklingsporn	vertx-jooq-rx-reactive	4.0.0-BETA2		21376c0b574692b349ce85071eb4abc094eaec99
io.github.jklingsporn	vertx-jooq-rx-reactive	4.1.0		60903eff2868796142c0c2ebb5c61b9c627a0d5f
io.github.jklingsporn	vertx-jooq-rx-reactive	4.2.0		1dbc4426801e73cf0baa31a46b6f2a33b05801c2
io.github.jklingsporn	vertx-jooq-rx-reactive	5.0.0		035100add3918ee35414bb511c9a0b8d5a0d66d1
io.github.jklingsporn	vertx-jooq-rx-reactive	5.0.1		0d37dcf10192f54afa2a1fbde9dd77aa64857bf7
io.github.jklingsporn	vertx-jooq-rx-reactive	5.1.0		6c2c40c9900200fdf326709ba5703ef5e40e33f2
io.github.jklingsporn	vertx-jooq-rx-reactive	5.1.1		18c6934e3472ad14318c58517a7dd2b506581418
io.github.jklingsporn	vertx-jooq-rx-reactive	5.1.2		03f89bb5c8a85c71f92312ddca6e3b29b38f4cf3
io.github.jklingsporn	vertx-jooq-rx-reactive	5.2.0		9d8b7bc587a25e5a51dc76c3f57c9c21a5d7aa50
io.github.jklingsporn	vertx-jooq-rx-reactive	5.2.1		b70a8e986bfca6b7fa37c3e268c52c18423b042d
io.github.jklingsporn	vertx-jooq-rx-reactive	6.0.0		156ec79b6d49a89be6b14515e59559c86d927ada
io.github.jklingsporn	vertx-jooq-rx-reactive	6.1.0		f655618fd233de39380452c260da7ccc5200b5dc
io.github.jklingsporn	vertx-jooq-rx-reactive	6.1.1		9616c4f38dd589b33b455434027457d189eaba5d
io.github.jklingsporn	vertx-jooq-rx-reactive	6.2.0		cd9a541f046074a0379ae8884f7ea907e6a9372a
io.github.jklingsporn	vertx-jooq-rx-reactive	6.3.0		12c86c6c6dce1815160ed3b77076381097571ec8
io.github.jklingsporn	vertx-jooq-rx-reactive	6.4.0		c6f321d85fc8664b9951c8ada04e0d9b45d0c992
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.0		e225cddb411a1a7013eefdb757e353e51a402fcf
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.1		c73d7146ef0a206e03168b8966000911aad8c879
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.2		d3ff44aef2efca3e89bcb6476388a56a61e4e5dd
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.3		43de6d09f6b64d589e95d50282a7b4fed116d047
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.4		11f295f7610a5f389e443920ad0cc02cfaebd87d
io.github.jklingsporn	vertx-jooq-rx-reactive	6.5.5		8228e4d2dd100d0e5e51e38f2f89a6b81c01e79f
io.github.kitlangton	parallel-for_sjs1_2.13	0.0.6		24eff1e9583dfc6bd6f9339202c37203029d9151
io.github.kitlangton	parallel-for_sjs1_2.13	0.1.0		e0b8586694f27ae351df9da6c9b2f734cdbdf60a
io.github.open-accelerators	unit-trust-administration-client	1.0.2		e9dfa1762d3fe49550756b14af57aef89d087dd9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	2.14.3.0		bc2d6dcb29130e7360640bc4f45a5b4c26a59db4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	2.14.7.0		134b15ee17b4d97c377648c4b438ae86b4fdd74a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.16.3		3bb54a3a2498822f9c1ad4b68cd858752fe19d15
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.16.5		e16d1e4f0ff2d510c1808fd79b8e45845071e2e4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.16.7		8111e0ea870b6a0615953a27e08adf91dcffbe06
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.16.8		9573d22ae7ac14c184c2abdba1a639cbd60aa423
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.1		d846c49c28388bb5549749d5242f8c3ce19b8c43
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.10		4fc747ef6ed9d779ae83b93ed9f090571ecdf946
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.11		47618274cbbc78b9b04a8be4c415d2009170fd6d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.2		a902174bb33c52c1b9ed1efdc2984b77410d4d9b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.3		23dc6e80dbe7d7b40231b370ccce3ca6881fffd1
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.6		c729c80cba7b036f7ed3c20e58084010dc1dbb07
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.7		c0794b1c05f73f8daccab538f114c11e4689add8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.8		16884517f89c3c82c3b24006c4b9fe0621c19eae
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.19.9		3fd0accfcd2587b49fe9efd23b2aa4b35a8fdcbe
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.31.3		44c34d7f76a6e94d258dd563e84e3f24985bbbeb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.32.1		5c91988280fb672eff2bfa6cbfc838c3c9e767f4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.32.2		0b6b4084151f3d093be0aaf5f110c89033e12570
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.33.2		589ca85c9a39beaf854ff823e1a2b2a6c1995c84
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.33.3		db49e84f826e8150b31cf7e714d91494fd98c260
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.33.4		9e8526e585a0d6d86f4c3d1b6df2a4b3d6ad9df8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.34.1		eb2e039e3f5e7be972e447b787319dda754ab989
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.34.2		88487f8c8936bf9cba362de7ee6d5537bb8c4bb0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.34.3		2b9b054e5b3be85124f046b2cb291b211064e2ce
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.35.1		4202fdff62c88345dfd5d2fc8947277e2e4ab464
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.35.2		5d1dd497e5e0310083e1879b15aa628988b9b9ed
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.35.3		6f3bc2dcea1e2b3c3aefdea54060ee12645d3a37
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.35.4		0402a125dc54cdbd5ba85afdca403adaf3da4ef5
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.35.5		c01cb03dc0b2da76d08817eabdf015b7ec6f4391
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.38.1		2245c2ebf4ec52ca5fa41c453fad755de4baa2a8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.40.1		52da8f2906ac47d145e0d9cc1de9546d7f0ee311
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.40.2		df873c46acda64b3d5a829bffa324742b27b9ad0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.40.3		ad78052f17c5e0c97c8e7fec600a7d2bda6b9910
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.42.1		c8261c1ba0138b425cb781884ecfb7ec1df6a409
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.42.12		443c3bc3a8a3694f3aa94a2999c5effd8400a89e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.42.2		51bce45911cada8d250d5fbcbf2672cb360302c9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.42.3		de4aca5813f56a329132a92bea947c4fcf61479a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.45.1		55379bacabe8e2ac661295559e3d99ae7b369316
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.45.2		ff8079458ab8a7bf1c4d2a17129f702410542c30
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.45.3		84d09ed81eb6fdc5a1cc56d031a3d3ca15e03012
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.48.1		22e6af48990b0ad92f76acf30fcaf844c424998b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.48.2		7bdf19933cd76fe1760282bf6203d972d7319630
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.49.1		2c7a9e6722246de1195fefd84fc599663d5ba9e6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.49.2		f595f9cb1da68a953ecd9a3ba5c8420e5d86ad0b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.50.2		f0e4c68a4511606b97e49f9306c95cc6a15dabac
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.51.1		78e0eac62eb22c3e8bc64d8abbe124359bbaf00c
