ch.unibas.cs.gravis	scalismo-hdf5-json_3	0.1-RC1		af8c87c15c27135a247bfad49b7bea35baadcb6f
org.keycloak	keycloak-spring-boot-starter	12.0.3		ccff6562355cffed15e6fedd65b6f6c43bb6884a
org.keycloak	keycloak-spring-boot-starter	12.0.4		7a63742d924d0d4230e46bbfd076ef98ba2e25ae
org.keycloak	keycloak-spring-boot-starter	13.0.0		44cd2ebff0e0cd59818c5a1eeeda4ee39cabb786
org.keycloak	keycloak-spring-boot-starter	13.0.1		41642bf6a0d1a3fadd05bf08246048d3fcb01538
org.keycloak	keycloak-spring-boot-starter	14.0.0		5eb79402e70ca300229ff7714763eea1a2fde776
org.keycloak	keycloak-spring-boot-starter	15.0.0		d2fd6971e0f522cead3a6f764433754d5a23087c
org.keycloak	keycloak-spring-boot-starter	15.0.1		e3ed8165dfe49b3749a21173783d3ff5510eb48e
org.keycloak	keycloak-spring-boot-starter	15.0.2		bc7f4ec0186013d3ef019bfd3feee020a75347cd
org.keycloak	keycloak-spring-boot-starter	15.1.0		bac972d59d2f815e1a8d320463f210a97310ca49
org.keycloak	keycloak-spring-boot-starter	15.1.1		04b32c491a57c44f4a2876dedd2937f65f72c22d
org.keycloak	keycloak-spring-boot-starter	16.0.0		92e754046ea2471046c3c0bcc04c6504f02b774c
org.keycloak	keycloak-spring-boot-starter	16.1.0		5d33da9b51ac5d866ec72030f92cafd87aa7966a
org.keycloak	keycloak-spring-boot-starter	16.1.1		168e7e3702fb41692a7af8f00c446328a7ecdc94
org.keycloak	keycloak-spring-boot-starter	17.0.0		55af848e1dac52d06ac8cca2a0609e5d401a9a14
org.keycloak	keycloak-spring-boot-starter	17.0.1		bf129286fa0063a8f3c7b9460ac087d12eef40c6
org.keycloak	keycloak-spring-boot-starter	18.0.0		f660269b32d80af22b8a0430881024962b458832
org.keycloak	keycloak-spring-boot-starter	18.0.1		dd4be129234f512a1c6a9492f2f47ad281bf835b
org.keycloak	keycloak-spring-boot-starter	18.0.2		7c02e0416a2282c2dd0231a78164ba88b8cbd14f
org.keycloak	keycloak-spring-boot-starter	19.0.0		ed858ec1ae4f0b0646c52bb975ead74f8df72e3a
org.keycloak	keycloak-spring-boot-starter	19.0.1		eea20224e67d77bdf26014d38bf21c85a455d596
org.keycloak	keycloak-spring-boot-starter	19.0.2		d8de660042edaa0044f61012f45c21ed67a65883
org.keycloak	keycloak-spring-boot-starter	19.0.3		815cbaa633728fd253d974b4206eb85a1ec09eb8
org.keycloak	keycloak-spring-boot-starter	20.0.0		5a65eb4e41188a52913a86f010d7d3d2d03ebadc
org.keycloak	keycloak-spring-boot-starter	20.0.1		b9eca2d6489ba33a30762589875ce545e4fa9be5
org.keycloak	keycloak-spring-boot-starter	20.0.2		bfcfc2d7f200ed8786a32b8f6a488f3ea25895b9
org.keycloak	keycloak-spring-boot-starter	20.0.3		5c0983e5304de016081d59f323ee7a92026acdcd
org.keycloak	keycloak-spring-boot-starter	20.0.4		50c24cdfd4be356efa24f29797d858bf4daf111e
org.keycloak	keycloak-spring-boot-starter	20.0.5		ec6fc3eedf524ad5333d4afb776fcd1cbd9f09bd
org.keycloak	keycloak-spring-boot-starter	21.0.0		eda5ebd801986cdf01c1de57a26eb2177402ce61
org.keycloak	keycloak-spring-boot-starter	21.0.1		d21e98bf3fd55acedef318062c295b9c3c82bccd
org.keycloak	keycloak-spring-boot-starter	21.0.2		5c268873ce4380cce7bdfd7dc8a440843a7d6321
org.keycloak	keycloak-spring-boot-starter	21.1.0		b214b7bf9b7453c2ccf3e6ed9dc01f6639f12242
org.keycloak	keycloak-spring-boot-starter	21.1.1		7d98450a0d7b1e2dacb0e4389b3198da9c07bdb2
org.keycloak	keycloak-spring-boot-starter	21.1.2		076b8422bac9ff241e97bf1ce3f9e14fae6d4698
org.keycloak	keycloak-spring-boot-starter	22.0.0		f4acd6a2cf237c73db967add0d11d70f363d5ddb
org.keycloak	keycloak-spring-boot-starter	22.0.1		dcf48a81cc49588aa0ca39e12e5e05cd8792b71e
org.keycloak	keycloak-spring-boot-starter	22.0.2		52da507759d8e48442b5f78104d14d35e61de5b4
org.keycloak	keycloak-spring-boot-starter	22.0.3		a286e5374d97dab5caf4856a387ba157e8354fdd
org.keycloak	keycloak-spring-boot-starter	22.0.4		2131e90f0b365c088d17aa8671d0238251befc69
org.keycloak	keycloak-spring-boot-starter	22.0.5		6dcfa8fd67ef58e001b761e789bd176effe631fb
org.keycloak	keycloak-spring-boot-starter	23.0.0		5ecee240f31065e971472877a2d581016fdba822
org.keycloak	keycloak-spring-boot-starter	23.0.1		b817b562baa30f09de08eb6979e2e467bd299da5
org.keycloak	keycloak-spring-boot-starter	23.0.2		d6665d098f71c6184a36aaf04babefc5927f670f
org.keycloak	keycloak-spring-boot-starter	23.0.3		802925533bbf657739126f6aa252b322aedd4bdb
org.keycloak	keycloak-spring-boot-starter	23.0.4		5fa7c433b7ca25d3cd0bbf6aea1e45ec97e44a87
org.keycloak	keycloak-spring-boot-starter	23.0.5		8cb83cacdc25d9df83b55037a074760c0b85e197
org.keycloak	keycloak-spring-boot-starter	23.0.6		65dc66af2282cb9761d1eec71c40e8588f7b2787
org.keycloak	keycloak-spring-boot-starter	23.0.7		8bb39b88646bb85c9155ee338929020772c484e9
org.keycloak	keycloak-spring-boot-starter	24.0.0		50b27520127eccf9f22041fd114642c7c344a2b4
org.keycloak	keycloak-spring-boot-starter	24.0.1		3627a0b6ea351055b9c002a4c987260890f52664
org.keycloak	keycloak-spring-boot-starter	24.0.2		c6f44f41fe26624d47dd66c50fcbfdc279cba5b7
org.keycloak	keycloak-spring-boot-starter	24.0.3		2da04ce97bd49822ae5f2d320c703d9c213f7ac4
org.keycloak	keycloak-spring-boot-starter	24.0.4		2532e587bd48393bc1f1e680aed84e85505841f7
org.keycloak	keycloak-spring-boot-starter	24.0.5		587fe76a824dc3026681bae29374e0a4b92caa07
org.keycloak	keycloak-spring-boot-starter	25.0.3		714ef0454912e0739b147a0451665f6d577f3b15
org.keycloak	keycloak-spring-boot-starter	3.1.0.CR1		d2fb5632848fbab790b8036c60e6926ecb79e971
org.keycloak	keycloak-spring-boot-starter	3.1.0.Final		584196a8b296a61e4621e2216777d012a4209738
org.keycloak	keycloak-spring-boot-starter	3.2.0.CR1		6ead1fcc39e18f807b6bb5fbbed66adaf0f13dd9
org.keycloak	keycloak-spring-boot-starter	3.2.0.Final		36f1519365f0d905f882ab870501156a4e1aa2c1
org.keycloak	keycloak-spring-boot-starter	3.2.1.Final		54a56bd1c2a63cfe9b7f39c45349bfef087e941b
org.keycloak	keycloak-spring-boot-starter	3.3.0.CR1		5e573b939447bd8603369ac8ca2c1f551a47db94
org.keycloak	keycloak-spring-boot-starter	3.3.0.CR2		ae16111f546c1c9cc68934151bf0fe8989911ad5
org.keycloak	keycloak-spring-boot-starter	3.3.0.Final		84f375796cbc100a42b479801215722e93932f22
org.keycloak	keycloak-spring-boot-starter	3.4.0.CR1		75f6957b839f4f1f8a676d988bd0a23659b1d00f
org.keycloak	keycloak-spring-boot-starter	3.4.0.Final		d608045d260e7b63d07a92362715b6035224cbc0
org.keycloak	keycloak-spring-boot-starter	3.4.1.CR1		76037920c764a680ef175255fe169b9115219652
org.keycloak	keycloak-spring-boot-starter	3.4.1.Final		0cb862c82ede9296e1243a535bc13aecccad5378
org.keycloak	keycloak-spring-boot-starter	3.4.2.Final		cbd4f5669597feb235fedb788eb1a4bd3b128049
org.keycloak	keycloak-spring-boot-starter	3.4.3.Final		c3c37ea482a17f91883f5d4e50ba38b051325f3a
org.keycloak	keycloak-spring-boot-starter	4.0.0.Beta1		0c62478d1d7ed207c419dce5c10c1b322badcd3b
org.keycloak	keycloak-spring-boot-starter	4.0.0.Beta2		5c8e2e74b863c60a317360bbc89afb07120395b6
org.keycloak	keycloak-spring-boot-starter	4.0.0.Beta3		4a460c1e01209f4d0cbdf10c195241651981bc77
org.keycloak	keycloak-spring-boot-starter	4.0.0.Final		2ed28e512a852b2d51da0a31ad5c96c1fbabbc37
org.keycloak	keycloak-spring-boot-starter	4.1.0.Final		10e1dc75654db013eef7fceef58b3d9067eaef30
org.keycloak	keycloak-spring-boot-starter	4.2.0.Final		c3b684a3466e4193bb2c60f266c03d613bac1ef7
org.keycloak	keycloak-spring-boot-starter	4.2.1.Final		7ba211122b595ed72ecc4f25c7d56e4156201cd9
org.keycloak	keycloak-spring-boot-starter	4.3.0.Final		1df8f8f48c9dbaa4e65e4e8d9dd9646da8a8db03
org.keycloak	keycloak-spring-boot-starter	4.4.0.Final		01f32308b8864ccf71ce4acc2873ab83c27c7d6f
org.keycloak	keycloak-spring-boot-starter	4.5.0.Final		6db3d864bb0f66e2e54d25f6462c3adbe6a18919
org.keycloak	keycloak-spring-boot-starter	4.6.0.Final		59ecd43d4976f3e514e5553628628757fa956d62
org.keycloak	keycloak-spring-boot-starter	4.7.0.Final		5a199f0d021bc7f8fbdc9e0e94f6b522e862eaf7
org.keycloak	keycloak-spring-boot-starter	4.8.0.Final		dffbb714224d294b76e8408c909a742b92291865
org.keycloak	keycloak-spring-boot-starter	4.8.1.Final		446e7ce5fb191636be481fbb96fafd7609789a83
org.keycloak	keycloak-spring-boot-starter	4.8.2.Final		797009931b6ac8f2b44a91b27fd2ef13d9f379da
org.keycloak	keycloak-spring-boot-starter	4.8.3.Final		22ecd0537e800ecea2fc5715240ac353c42fb125
org.keycloak	keycloak-spring-boot-starter	5.0.0		a2521b60b9498c961cfdfb00d2fc989237642922
org.keycloak	keycloak-spring-boot-starter	6.0.0		081e946e9d05803dd69e07645501a5970b635c6a
org.keycloak	keycloak-spring-boot-starter	6.0.1		e62c306a7f6b8ecf984169adca212a5ab3ba33ea
org.keycloak	keycloak-spring-boot-starter	7.0.0		33804f6a20edf64361527af113ebe13dca5827e2
org.keycloak	keycloak-spring-boot-starter	7.0.1		f77fe15c22f78f5aff1d88ac06b7f5f1cfc347c7
org.keycloak	keycloak-spring-boot-starter	8.0.0		76dfdd63e4b56c77305808cf90caabd5a6c6a6d1
org.keycloak	keycloak-spring-boot-starter	8.0.1		67bbf689743b6544a282396bec704c050810ea34
org.keycloak	keycloak-spring-boot-starter	8.0.2		da6f073d84a664ef21efcadf299f189c911242bf
org.keycloak	keycloak-spring-boot-starter	9.0.0		d60bdd985382d93604becbed0e7caa4936b2e130
org.keycloak	keycloak-spring-boot-starter	9.0.2		8a00831c677d758ac8c348e48be3bb2df5a76737
org.keycloak	keycloak-spring-boot-starter	9.0.3		713c97030161ad7677f863fb3185d97c13317936
org.mvnpm	get-caller-file	1.0.3		b1a4a1cd4cacdb445fccbceed3017edd69f1b36f
org.mvnpm	get-caller-file	2.0.5		bc889238df4a1277f0e01373f03aedaae18c4330
org.netbeans.external	graal-js-parser-e20fe15	RELEASE112		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE120		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE120-1		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE120-u1		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE121		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE122		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE123		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE124		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE125		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE126		f500b932961b227f74352474d23f905ec52f112e
org.netbeans.external	graal-js-parser-e20fe15	RELEASE130		f500b932961b227f74352474d23f905ec52f112e
org.openscm.kundo.plugins	kundo-cobertura-plugin	0.8		86e7eb07c7544e0e93ca9655d8ecca92383e8b35
org.openscm.kundo.plugins	kundo-cobertura-plugin	0.9		878eff9637fdc58e82e65fb6eaa54e43aa8534b1
org.ow2.kerneos	kerneos-flex-examples-examples-extensible-module-main-module-api	2.2.0		N/A
org.ow2.kerneos	kerneos-flex-examples-examples-extensible-module-main-module-api	2.2.1		N/A
org.rhq	rhq-aliases-plugin	3.0.0		8fb35002f02d763f670ff9339830e650edc6d0ce
org.rhq	rhq-aliases-plugin	3.0.0.B06		ae3060da2bd2f719afcebf9355bdcf91991d7336
org.rhq	rhq-aliases-plugin	3.0.0.EmbJopr2		78ee8aa06eb155be8de579a173ba4aaa078b0434
org.rhq	rhq-aliases-plugin	3.0.0.EmbJopr3		87923cd24e8b3a021e0a6b8abe068f5b11646d44
org.rhq	rhq-aliases-plugin	3.0.0.EmbJopr5		7d8758838eb75e16308a0aa5b67df2ba5f454abc
org.rhq	rhq-aliases-plugin	3.0.1.GA		26d5271080886e63f2c596303c1253a1f53c823c
org.rhq	rhq-aliases-plugin	4.0.0.B02		9589fff2f3aae946fc95b02b4357077cd9b4413a
org.rhq	rhq-aliases-plugin	4.0.0.Beta1		c78f0528c47aeaef20aa2bdc970ded357ac5ed20
org.rhq	rhq-aliases-plugin	4.0.1		e9b66bb933d95e3aa4efa625437a22d24f6dfbbc
org.rhq	rhq-aliases-plugin	4.10.0		abfeb11a59d66a4ec1b4e859d1920121a8081564
org.rhq	rhq-aliases-plugin	4.11.0		d07960a97dac23e47a15027216554a46d66ed40a
org.rhq	rhq-aliases-plugin	4.12.0		ad44a46e5a5fcb91c3c60dc21e9254938eaf577c
org.rhq	rhq-aliases-plugin	4.13.0		7751718cf44bbc342da706edb2be983acb0fff87
org.rhq	rhq-aliases-plugin	4.3.0		d88d8d6264c5d96588aaa7bee66d046d1a99ef38
org.rhq	rhq-aliases-plugin	4.4.0		8e272215dc4acd6ccb31c309b65880734828b55d
org.rhq	rhq-aliases-plugin	4.5.1		78a50d7bb9f2b8fd8dff2da3a8fc523886b7be0d
org.rhq	rhq-aliases-plugin	4.6.0		3f6a7afa1a05344086ba9fceda6107dd2574272c
org.rhq	rhq-aliases-plugin	4.7.0		6a485b4dba5041acc8bb18f1bb990e71258c0443
org.rhq	rhq-aliases-plugin	4.8.0		973f2301f99fac2f845754de41568fa82871d2af
org.rhq	rhq-aliases-plugin	4.9.0		74c14758b46b9550187c928085123489a4f4b1b3
org.scalameta	testkit_native0.4_2.12	2.2.26		71b346aee0b6012642c9bbdb0fbad0e69b9eb22b
org.scalameta	testkit_native0.4_2.12	4.4.22		41c20c309e799ce8a4e37f336c77c776d4e81bce
org.scalameta	testkit_native0.4_2.12	4.4.23		d9fce4d4886b5f5224403aaa35bb0d347e84a7e7
org.scalameta	testkit_native0.4_2.12	4.4.24		a264467578e00ab74f84d7c64956633ae5a34589
org.scalameta	testkit_native0.4_2.12	4.4.25		c50f338ee40a7eea29605a75155a43386eaaa830
org.scalameta	testkit_native0.4_2.12	4.4.26		f1d5915182887474f540c19233559a2f7ad9bfa4
org.scalameta	testkit_native0.4_2.12	4.4.27		d7a98a7b147b2042dc535c87ea0cfe5784c09b9e
org.scalameta	testkit_native0.4_2.12	4.4.28		3ab27c03a41e69ced225ac64ec8368dbff198185
org.scalameta	testkit_native0.4_2.12	4.4.29		4f0688d16b2f14319bb6a730eed90d361968093e
org.scalameta	testkit_native0.4_2.12	4.4.30		dedc883723a5976e678c2f32b5b79a8c4f10c457
org.scalameta	testkit_native0.4_2.12	4.4.31		85ace5e5d0ebd482bcbb1f2628c6173f314bdd13
org.scalameta	testkit_native0.4_2.12	4.4.32		3087f1d79668dce0a921c3ec343c137422a0eb61
org.scalameta	testkit_native0.4_2.12	4.4.33		718cdbce885ada8f38bfb7f0b3a89b6a852295a3
org.scalameta	testkit_native0.4_2.12	4.4.34		e510a223d8a09ba060dcf50e89c3c21b00cb3919
org.scalameta	testkit_native0.4_2.12	4.4.35		2f5672691e84aa668c1b4104465ed1cffec97e96
org.scalameta	testkit_native0.4_2.12	4.5.0		463d74a5bc1985bf97143c29719458e7395f3a15
org.scalameta	testkit_native0.4_2.12	4.5.1		108f840ac01d6bf838038952bb11925f41b535b5
org.scalameta	testkit_native0.4_2.12	4.5.10		1df32be2233b48ff1c2fd72681ce8f4541867563
org.scalameta	testkit_native0.4_2.12	4.5.11		ee7d90c87a70c38113fdc3a387f2701b8149e274
org.scalameta	testkit_native0.4_2.12	4.5.12		415c062da1bf07b556915ee9fd84f0be35a4181e
org.scalameta	testkit_native0.4_2.12	4.5.13		74726fe35309ccb9ab58ab0c6403c122bc0645ff
org.scalameta	testkit_native0.4_2.12	4.5.2		036581db1c75c97a28abdffe883b78dbc18bb120
org.scalameta	testkit_native0.4_2.12	4.5.3		e4f2f4859a256d4e9f83584aa20a980c432cd57e
org.scalameta	testkit_native0.4_2.12	4.5.4		6f150fbd3d18006ae4967a6e237b6704293b0a05
org.scalameta	testkit_native0.4_2.12	4.5.5		ac087ccd815c80e65ca82cb2b449821813bc5c83
org.scalameta	testkit_native0.4_2.12	4.5.6		79c7dc8a356643b1355ec50305d42b3d4788a175
org.scalameta	testkit_native0.4_2.12	4.5.7		9fbeb053304a687ee84f8f9f0701e763130f022e
org.scalameta	testkit_native0.4_2.12	4.5.8		024ad48746ef79989c090562374c44072fae6584
org.scalameta	testkit_native0.4_2.12	4.5.9		424916c1dde548b94081363a22b5b7b9e26dfdf8
org.scalameta	testkit_native0.4_2.12	4.6.0		2c5e7b21d9bd81aa820fce6c67f19904fc8b29c8
org.scalameta	testkit_native0.4_2.12	4.7.0		a6b6eb4602ee553678176bf7f5fa35c42b533cc1
org.scalameta	testkit_native0.4_2.12	4.7.1		3bacf6fe90670a147bfa7b40d626ab3d355f3b13
org.scalameta	testkit_native0.4_2.12	4.7.2		53b669008213e7f89bc323092f3c5bee6b423922
org.scalameta	testkit_native0.4_2.12	4.7.3		d160965bb296f5937cfa71116eae29142734f699
org.scalameta	testkit_native0.4_2.12	4.7.4		e253a952100ae64fe000f142b78a5153a5e654b3
org.scalameta	testkit_native0.4_2.12	4.7.5		6137fc3508f9caa187ddac75345ea76bb05f9587
org.scalameta	testkit_native0.4_2.12	4.7.6		1731f2c5085ebda18bf111bf06bf4cfc6b71e10b
org.scalameta	testkit_native0.4_2.12	4.7.7		376ae95fd9bba9e49ab97ec3170f0a160ea97810
org.scalameta	testkit_native0.4_2.12	4.7.8		d011c15b1aafa321caa1e6fe28c850caa9e99f8c
org.scalameta	testkit_native0.4_2.12	4.8.0		ae51c35e4e7d4033e86df696d95f8b6d5717d25d
org.scalameta	testkit_native0.4_2.12	4.8.1		a0f1fdee6576fc4a806e1a891f0cdc79ab21dcdf
org.scalameta	testkit_native0.4_2.12	4.8.10		2df470ac2e09f117df157a1c4995867cb513e840
org.scalameta	testkit_native0.4_2.12	4.8.11		64fca767911dc8ec890097968e09dd34b0f975bf
org.scalameta	testkit_native0.4_2.12	4.8.12		01b27bfa278bde9a1547cfc3d643a0a27eebef4b
org.scalameta	testkit_native0.4_2.12	4.8.13		064e8df2414c5d2d6d8f119e2dfd86ff03fbb380
org.scalameta	testkit_native0.4_2.12	4.8.14		511bbfb75c8ed4822f63e2a53d0d0d52a4ffe2bb
org.scalameta	testkit_native0.4_2.12	4.8.15		f8d78d715dcb0ff9c2ff846b3e3c135bccdc0109
org.scalameta	testkit_native0.4_2.12	4.8.2		7ef0594a432b29162065563032234ceec3efd059
org.scalameta	testkit_native0.4_2.12	4.8.3		b89fd47d99fb313d85c28456b759326c6bc034ac
org.scalameta	testkit_native0.4_2.12	4.8.4		4ef8b8be2029e3c4e85c143d18c4480ad3615745
org.scalameta	testkit_native0.4_2.12	4.8.5		0af44c160f0a7cf024ed6b03a587d90af32ff655
org.scalameta	testkit_native0.4_2.12	4.8.6		3212b9d726c3dae7dbfc5ed850c157c08bf1f344
org.scalameta	testkit_native0.4_2.12	4.8.7		1ed4ab5a7632cefb017c63e673d6c80d48facef4
org.scalameta	testkit_native0.4_2.12	4.8.8		bc57ac831b604e565134f8d6f98ff03158c79267
org.scalameta	testkit_native0.4_2.12	4.8.9		a5639398b2940c3d6c2a7920111d3966ce825c74
org.scalameta	testkit_native0.4_2.12	4.9.0		feb46fc7fd37352a10b6d21ca73cbf2dcf2412c6
org.scalameta	testkit_native0.4_2.12	4.9.1		dedbcea8e80f984b6e4036fc99d9724faee9cbd5
org.scalameta	testkit_native0.4_2.12	4.9.1-RC1		7b3ce817ac2562d9df6cf459d18fecd2571693b3
org.scalameta	testkit_native0.4_2.12	4.9.2		25d5f6e29b175deadf5a71c0883a0ab5d4b811c0
org.scalameta	testkit_native0.4_2.12	4.9.3		f4f6416ac59505e0211f162c4fece567e5c7011a
org.scalameta	testkit_native0.4_2.12	4.9.4		f86f83eac5964ea1ec7a34868b14ae8e705722a0
org.scalameta	testkit_native0.4_2.12	4.9.5		345a75dd70116da54eba0e11c7c970d2b242967e
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.1.0.0		c293797d9ba2b85bebfe9421e759729a7f4d1801
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.1.0.0-RC2		363c1e487e4ea7519dfda95e56a3798360f6c69e
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.1.0.0-RC3		d08510ec9aa05b7c736eda0789cb449d384a0f61
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.2.0.0-M1		468a040e7f0e08d32519c77fce834059847afea8
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.2.0.0-M2		2521ee71ab8874c33741bf8a0449993b49326a4a
org.scalatestplus	scalacheck-1-14_sjs1.0.0-M8_2.13	3.2.0.1-M1		1827a13f4c292ded9527d5bd5840bceef7324f33
org.typelevel	spire-platform_sjs0.6_2.13	0.17.0-M1		5702b899dde4e2047f3899da2c333fd313aa5c92
org.typelevel	spire-platform_sjs0.6_2.13	0.17.0-RC1		7b1e148a0198fd447e9d609330e1c92f70dcbb06
org.webjars.bower	bootstrap-languages	1.5.2		8c788c5980766e56b71b0e0b593dcd274127126a
org.webjars.bower	bootstrap-languages	1.8.0		dd2a24d2375d7849b8f459b567697ea28fdddcac
org.webjars.bower	github-com-DataTables-Dist-DataTables-Select-Bootstrap4	1.2.3		8b3d3489f6bb0b52047e0452f7542b4b9fd0f94d
org.webjars.bower	github-com-yuche-vue-strap	v1.0.11		5b9bd683ec8d54d81b212b9535da71c15bf18ad7
org.webjars.bowergithub.lostinbrittany	granite-clipboard	1.2.3		8fd5fd9262427a6bd2d522aaf2143ac005e371a3
org.xbib	net-resource	3.0.1		459583972294f5baaaf5c790fca2eeb0eb2614dd
org.xbib	net-resource	4.3.2		0996af42eef7b0081fc5bbb59d35be2f427c1b73
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.1		dcdcb5b689790f7090f4d9887ae4db0563d58553
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.11		20b547c8f75e4e11db3d23dece856c857e2ef980
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.12		cbd783fe0b3fa782efdb821382367f06d2f77476
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.13		382b0f1894c68d3466be306adf495998c061f310
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.14		a3c95b8216f40656af2b8a67529467a0d75e1ae5
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.15		4d173442fa772a3655a9e2838fbfd3a73a0aee0a
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.16		4f5b64ac3e6f66e24e396a16d8df786aba7c3ca8
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.18		73fac05e5a93e6aff00613e3e5258e5b5200cd34
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.2		7ad73d4c442f8d08e6df8ad26340e02bab82ecae
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.3		5f3e2dfdace3969fbce36ce5fc53cdbf1b99c7be
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.4		ed6bc22ba51b73c01854131eb95866b90496187d
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.5		21ecf039a22fd75b84356a47d0de41150f10e1d0
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.6		9d45ab55038fb635aac866703ac0287a8916ee74
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.7		ace04b4850e4ea4482d247ccdb34056d3cf70b3c
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.8		62369c794ef81880dd9c8c73bc9f61ec3ab1ec0f
org.zalando.spring	fahrschein-spring-boot-starter-config	0.0.9		16ea82cdbe5f1d0d9399f6a75cadccf94e88c022
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC1		0eb565df1efc21cbd530761380c75ad98d170ec5
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC10		74750eb428bc84bfa24f633c8b416157e5b69cca
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC2		551e2ad163aaf2127ea4d0bcdef226b37c04ffb4
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC3		3c24aa85ded5af15140dd7f7077b8986e4a81f7d
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC4		b68d6fdf014726f55c905384cba6356024c77d42
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC5		f3aadae0c58404d70cfdddfc2fa8195a69938123
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC6		3fe9bdc3060c5f055e2ba7997cf9c3172b014ca5
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC7		e5493e1006a301b2a9d058cc73c80351b199bede
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC8		17dc0c884252651b42337c679264076f45a26c98
sh.almond	logger-scala2-macros-cross-3.2.0_2.13	0.14.0-RC9		03cab04ab937bdc1301d27e88ce084b6cb872183
systems.manifold	manifold-util	0.10-alpha		c9610dc77c394fde6a0d4dd41c24d30871fb7fb5
systems.manifold	manifold-util	0.11-alpha		28c0056a09581c24d2fcfa4789b06bdc2f732da7
systems.manifold	manifold-util	0.12-alpha		202a5d1fa346688ad256483301f8b632a8e53ab5
systems.manifold	manifold-util	0.19-alpha		7d9dbf10df330dcc44baae800dafc8a45ca21bb1
systems.manifold	manifold-util	0.20-alpha		c8037a144d54a8497e78957098da3abb9bc002f1
systems.manifold	manifold-util	0.21-alpha		80263d06b0c9e3cdc60c02fc0b8ffa067e7cabbf
systems.manifold	manifold-util	0.22-alpha		bb4629ebc3d1798896e50860bea519db64acf703
systems.manifold	manifold-util	0.23-alpha		a9f1d97f6987e4e5eba556aaae0f8cec2e07796d
systems.manifold	manifold-util	0.24-alpha		42559b7d5137dd12c26293b662b55b02051b53d2
systems.manifold	manifold-util	0.25-alpha		3df241770af4330634043e2214d82ed57f46d8e2
systems.manifold	manifold-util	0.26-alpha		d5f6fa8cb76da826645aadaff4a7f601e9ac4588
systems.manifold	manifold-util	0.27-alpha		af2cc215cf850ac961bfc2677c2d8be05fad0ba0
systems.manifold	manifold-util	0.28-alpha		8b33a50d3fa897a6566d1b645cae341f031c741b
systems.manifold	manifold-util	0.29-alpha		7e2fdab47b0bc1939ab04547a70153349a698f22
systems.manifold	manifold-util	0.30-alpha		16ee6f7a79bc660eef94240d97fcdc9ecacbeda4
systems.manifold	manifold-util	0.31-alpha		738e373f00dbddf06879aff27f24b823b6ce62ea
systems.manifold	manifold-util	0.32-alpha		d913911f1ebbaf04c58b088dbe822c01bb517fa4
systems.manifold	manifold-util	0.33-alpha		54cec467c5404d1c1ea1238fb980984ea3378ebe
