ai.dragonfly	mesh_native0.5_3	0.13		13fd7a068980ac5e3bc979b2fab429888efa23bb
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210223		cfd51a7a1b3aab2c50deb90360892c498857c421
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210225		f3528d824463717d54be303fbb964878f48ca76f
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210226		52878b6e6669d05c4793fe1cdfb72f41a2887613
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210227		efc0cd98eb8483c581b9cab520acb4eb857cd75d
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210228		19bdede8408f48845a516097f1ad444550c5debb
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210301		761393bbb2e84ce2f4195b8729e1f30c3e5d302d
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210302		219db64230adb0ece0a11908196a96bd6f75c917
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210303		b6b02e6a0621dfa043b204b92f8e4c6090a061c3
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210304		bb10ad43fd702a729c278793a9e49168934e7635
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210305		5cdc7894928803c282bc00d96f8279673be6a8a9
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210306		c756cd9b658be48e5d4e2f1ba7cfe0a8ba81382b
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210307		d1b823e5974f35b7e670fe2abc7ae6187275f3cf
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210308		9488c17bad9b8fb5083ec6046a08f880fcc2d956
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210309		f849bffeac4931a38747928ac4165f6c982c0c0a
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210310		475404348b35a45b8010a243e2207101aeeb79d8
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210311		36d534cee2b2af7ddacf3d0899ab0f2a7642dda9
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210312		4d6497077fd75de132c57650e80b8a023be9c681
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210313		ea697ccd71b2f9031ec906e248d5eac1e079232d
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210314		d9c9b14c9e3d4a298ddadbc03f2f938cb569f93c
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210315		02a9c5bafd4d2b79163d3676dac81ed5da2e44fc
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210317		2aebb7b85d210cdd891b0c9db583fbd480b6d8de
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210318		1e8742272169efdd6d1a4b9cdf5c376e24c5171d
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210319		60fd11bea8232b0bf3fded54485f5a4d7124dd39
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210320		f7732d710c0699a2d700cb7c5de497b22350be67
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210321		a49761a548b04233d5dac5e3d46de58836850fee
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210322		81f1486f15dbf44e38889934079263fc1a372642
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-NIGHTLY20210323		e35a834a9074ec42563ded732e8ac7ca7bc6a8e1
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-RC2		1d96eeb91458105fc0c5fddc4d4d8613bca0f652
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.24-RC3		76f77dd504a8dd40dcfb364d42484def8c9459e9
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.25-RC1		ab8dcd9713be456b86218d3adc1403ec5bd29d31
com.lightbend.cloudflow	cloudflow-operator-actions_2.13	2.0.25-SNAP1		0a85a1d79daff1b641e96e970e0db96c4759f16a
com.neoutils.highlight	highlight-view-android	2.1.0-snapshot1		N/A
com.nhaarman.listviewanimations	lib-core	3.0.0		920176604aa211f8b1465608be483a8bcce8bf9c
com.nhaarman.listviewanimations	lib-core	3.1.0		f3f9629b068554d8513a2aaf34418171bf430851
com.nrinaudo	kantan.regex-generic_2.11	0.1.2		939d8fde86ab1580438193d1c11006c23b1306b5
com.nrinaudo	kantan.regex-generic_2.11	0.1.3		65d8973862c471adc54a9353ee1c2caf17a0f0d7
com.nrinaudo	kantan.regex-generic_2.11	0.1.4		ed11b568e34830d3523570bce76b5020517742ee
com.nrinaudo	kantan.regex-generic_2.11	0.1.5		4bbd969f30694e3f325c12e257d43ddc4841f070
com.nrinaudo	kantan.regex-generic_2.11	0.1.6		66978c62e539206d69bf978371bd2eca05429ed9
com.nrinaudo	kantan.regex-generic_2.11	0.1.7		7318846dc045cbdf1390edc69c5fd9d27783dda3
com.nrinaudo	kantan.regex-generic_2.11	0.1.8		0c36fb5493cea1a9365d5cf22e45bdd674e80239
com.nrinaudo	kantan.regex-generic_2.11	0.1.9		9d3c320e2a6e2da8f35936a82be98856eee20dfd
com.nrinaudo	kantan.regex-generic_2.11	0.2.0		e3e6a976bef3e76c4d7773f7fcf16542daa9d5d3
com.nrinaudo	kantan.regex-generic_2.11	0.2.2		b18102c60bdb3d3bdb33c17209bd9f2be9a7f902
com.nrinaudo	kantan.regex-generic_2.11	0.3.0		86de1e76c65b0468991ae6ee07291cdfafbf1338
com.nrinaudo	kantan.regex-generic_2.11	0.3.1		f08bbdf7b5797887351be38b8f4fcdae66b5fd64
com.nrinaudo	kantan.regex-generic_2.11	0.4.0		7521a67fbf8e9b008fe73e5fb4a04e136d1ceae7
com.nrinaudo	kantan.regex-generic_2.11	0.5.0		b33500d08d6d81318f3aa35ed415e7512018f7ab
com.outr	sourcecode_3.0.0-RC1	0.2.4		8760f6da4f4bbffdc86a112d591ca5be9b857c9d
com.salesforce.cantor	cantor-jdbc	0.0.2		5e1683676329bc0b0a1bd3ef6fe7d0cc6712e3b7
com.salesforce.cantor	cantor-jdbc	0.0.3		43662328c946ab660454379d591d0f2767659118
com.salesforce.cantor	cantor-jdbc	0.0.4		0416f20c4aa9189d87a94e0e5e86a00aaeefc188
com.salesforce.cantor	cantor-jdbc	0.0.5		f0851b1fb74d75805c9c50b20bc5943020294f8d
com.salesforce.cantor	cantor-jdbc	0.1.0		cf1ad14b38ba9e8ac4f77e86bf6d0f2e8b7465a1
com.salesforce.cantor	cantor-jdbc	0.1.1		b611c8ad9ced6e0438a914cdecfd566dd8031f7e
com.salesforce.cantor	cantor-jdbc	0.1.2		eefec2baee9e68c10cf3994327a357a5277ff7a1
com.salesforce.cantor	cantor-jdbc	0.1.3		a060deb992e0151e8210c7837d9639c48cbc24f0
com.salesforce.cantor	cantor-jdbc	0.1.4		93ed633706c0e75cc24113199d9b66ade23f0e88
com.salesforce.cantor	cantor-jdbc	0.2.0		9d4bfdf2b377b882f51128cde119b4e4e46b07ff
com.salesforce.cantor	cantor-jdbc	0.2.1		0a9e2dff2a2777c6b6a21f4f0a31f0cb17baff7a
com.salesforce.cantor	cantor-jdbc	0.2.2		56d6f667d5a4d4d5e017fef47dade86db595d1f9
com.salesforce.cantor	cantor-jdbc	0.3.0		ef9036bc627956347b29536f4705726a4ff48bdb
com.salesforce.cantor	cantor-jdbc	0.3.1		022aea525856fa650cfd3ed0668651c0c21f59da
com.salesforce.cantor	cantor-jdbc	0.3.10		2ea2d8b692f20579bca6e5c7c7610349368355dd
com.salesforce.cantor	cantor-jdbc	0.3.11		8e461fe4622fa393e9b7478c8c91e893215da5c0
com.salesforce.cantor	cantor-jdbc	0.3.13		813af6497cbc22f8d24995dd0f38169b686677ce
com.salesforce.cantor	cantor-jdbc	0.3.14		6264a66e32a951c054cd14a1d14378e06cdf0567
com.salesforce.cantor	cantor-jdbc	0.3.15		983fe5d20f17715a46917917ce4b7eaeaca2cf5e
com.salesforce.cantor	cantor-jdbc	0.3.16		93ffc7ab9287397ec2ca4220e22f429ae177bce3
com.salesforce.cantor	cantor-jdbc	0.3.17		f51b8af5b32251122c41993c039097524b20a023
com.salesforce.cantor	cantor-jdbc	0.3.2		83e82255cf6d628e8cfd66f9deb1007e32df4518
com.salesforce.cantor	cantor-jdbc	0.3.4		30c5fd19cb1f859b833645cea6bcee3f119ad06a
com.salesforce.cantor	cantor-jdbc	0.3.5		8d1aa1aba5ab24c3a9075d69c7f0d2e641023e98
com.salesforce.cantor	cantor-jdbc	0.3.6		274421f89a6d73b76ffbdbe1cde99de689e436eb
com.salesforce.cantor	cantor-jdbc	0.3.7		5b12af38becbe98d81648f0e39475eae0d8af576
com.salesforce.cantor	cantor-jdbc	0.3.8		be93eed2d86183b12fa467245e30a410d417a54d
com.salesforce.cantor	cantor-jdbc	0.3.9		8162b415291b7ac454cb4f6209379c4218147f8f
com.salesforce.cantor	cantor-jdbc	0.4.0		9b783faa59334b325722f3e3ae1c4b4d946be267
com.salesforce.cantor	cantor-jdbc	0.4.1		33b5db1331da3467ce587db3d83200c24ab5d468
com.salesforce.cantor	cantor-jdbc	0.4.10		2960bd66f009fb28d1f94b3d8655a242019650a5
com.salesforce.cantor	cantor-jdbc	0.4.11		1e15f8964298e5769bbda07735d1c65ef3720f60
com.salesforce.cantor	cantor-jdbc	0.4.12		2e57f8de8a5036cc43103df4eb8c284ba1a48d53
com.salesforce.cantor	cantor-jdbc	0.4.13		d87118e5dd1df45f0d9aed31ee9dac4f7b0a4b72
com.salesforce.cantor	cantor-jdbc	0.4.14		84d7fbaae1ff7946ec236a2f26773349c51d6d14
com.salesforce.cantor	cantor-jdbc	0.4.15		bc15b36039466e4a0548e41e1dbf0a38cf72dfed
com.salesforce.cantor	cantor-jdbc	0.4.16		0de89d0cf2012d8f95a138daac9e5174c4cd8f39
com.salesforce.cantor	cantor-jdbc	0.4.17		68c9d58870449a36bfc9528e2d2e2042b71503e0
com.salesforce.cantor	cantor-jdbc	0.4.18		b2cbe83d0a6bec74e1b627903b0e664db1bdfc21
com.salesforce.cantor	cantor-jdbc	0.4.19		f9744d66b58d744de54d52c0f45fc22db8004bbb
com.salesforce.cantor	cantor-jdbc	0.4.2		8bdff848e3e3f9c6842fd623541b0fe53561fa11
com.salesforce.cantor	cantor-jdbc	0.4.20		a01b6b7c12d8add12ed42ec208310418628f5d41
com.salesforce.cantor	cantor-jdbc	0.4.21		c2384274c891acb3a5c092fa3ae70de06540c5ea
com.salesforce.cantor	cantor-jdbc	0.4.22		4df774221a351a2c616705efc24b8fbfebd72496
com.salesforce.cantor	cantor-jdbc	0.4.23		d21bd0f354570988abdf1b7eafee05731c1810af
com.salesforce.cantor	cantor-jdbc	0.4.24		27436651ec9dab19542f719f1a257d2430cce41a
com.salesforce.cantor	cantor-jdbc	0.4.25		2e496b22a65ee494828faa06a7894bba989477f6
com.salesforce.cantor	cantor-jdbc	0.4.26		4ab3cdd4c99dee61decdc897130cb1b201b542f8
com.salesforce.cantor	cantor-jdbc	0.4.27		947a6b678700d9b6dfd8897b606e1490bc70b43d
com.salesforce.cantor	cantor-jdbc	0.4.28		3e52cede45b5e45bd30b8299b2c2c1defd686b91
com.salesforce.cantor	cantor-jdbc	0.4.29		acee89af8d9cb8d9ffc9439ae7cbb3c051c112c8
com.salesforce.cantor	cantor-jdbc	0.4.30		1695acdbfb4e984ae844f0908c8d0616b15c54fd
com.salesforce.cantor	cantor-jdbc	0.4.31		9510a87ec229e3541aa3efb27f6675c2c6ff2cbb
com.salesforce.cantor	cantor-jdbc	0.4.32		60d9e8291c73f3b3df0378cd4041021444448d47
com.salesforce.cantor	cantor-jdbc	0.4.33		b4998f2e2340e5b03955f6629b52961038499cf5
com.salesforce.cantor	cantor-jdbc	0.4.34		444627d277bd79e2f33dfdfdff215a8c16272792
com.salesforce.cantor	cantor-jdbc	0.4.35		82ecd24560901ee702b6ec401fbeca8e3aa25ed5
com.salesforce.cantor	cantor-jdbc	0.4.4		3e33162049c4e8c26b8758f0130afaa04ae4798a
com.salesforce.cantor	cantor-jdbc	0.4.6		4d76f21d8ef804b439f09fc8d618d8eddb613c2d
com.salesforce.cantor	cantor-jdbc	0.4.7		d32616b9027a56b4fb0bb34244e84259e40cb1ae
com.salesforce.cantor	cantor-jdbc	0.4.8		a9f52d066619e37b9efeedab4b5b78ec543a8bed
com.salesforce.cantor	cantor-jdbc	0.4.9		39e5dd133b63094358fb7e65475c1c61b9ed7800
com.salesforce.cantor	cantor-jdbc	0.5.0		d4964821a33d8e1e8ca12070310bd42c21920dfe
com.salesforce.cantor	cantor-jdbc	0.5.1		72f02a8d6633a676ecfa71301fb54c525d2992b9
com.salesforce.cantor	cantor-jdbc	0.5.10		da7eccc0dda18c1a2c1951535a0971014358ff81
com.salesforce.cantor	cantor-jdbc	0.5.11		3f7243e20eaca4d6b9ed1d576cc76ae1872c1e47
com.salesforce.cantor	cantor-jdbc	0.5.12		317ee16cc7a36e011fdbf38a410a0096e29b6238
com.salesforce.cantor	cantor-jdbc	0.5.13		d7149b0b9ae168dc8ebf6bde02ce12f9c6bbf7f6
com.salesforce.cantor	cantor-jdbc	0.5.14		bbe1de7bdbb79cf5cdaeb78668e07a64b4bef193
com.salesforce.cantor	cantor-jdbc	0.5.15		417f5971a8fce2896c6bc3e63c58117349ddd36c
com.salesforce.cantor	cantor-jdbc	0.5.2		1baf90576328016c84f9c895a515386ad68be93f
com.salesforce.cantor	cantor-jdbc	0.5.3		48b16bb2eb3ac6d6f846bff89536612f97758630
com.salesforce.cantor	cantor-jdbc	0.5.4		595904154d850e2ddf179a912ab8fde90dc76421
com.salesforce.cantor	cantor-jdbc	0.5.5		1ca17dcea256ca18be9cb5553ff8d7505908d691
com.salesforce.cantor	cantor-jdbc	0.5.6		908e0b5064cdcc5c887bbac6b4c9b783912eb58e
com.salesforce.cantor	cantor-jdbc	0.5.7		3713d3bbda125290eb5390f6d3090714f9ef2efb
com.salesforce.cantor	cantor-jdbc	0.5.8		e638f5544231338907bdc423573b939b96b2af7b
com.salesforce.cantor	cantor-jdbc	0.5.9		74738f93be57057c51939187b446810cc3de59c6
com.testsigma.kibbutz.archetypes	kibbutz-plugin-archetype	1.0.0		137ee406dbb54fe61076ac4c1ccc97b2db729f5a
com.twitter	finatra-json-annotations_2.11	20.10.0		ad847790a560b666d4b7cd728442e7f910fb32a8
com.twitter	finatra-json-annotations_2.11	20.12.0		c0fb57aea5fb451e9ab9e4056606906d13d44fab
com.twitter	finatra-json-annotations_2.11	20.3.0		d79d9ce31475e7e53810be5c62db5c73e4452eaf
com.twitter	finatra-json-annotations_2.11	20.4.0		e7b9a53742c63e6c1de4caa3913d5e31062d895b
com.twitter	finatra-json-annotations_2.11	20.4.1		a0fd85a53be8d8a328ef09af796c0206f295166d
com.twitter	finatra-json-annotations_2.11	20.5.0		09469596f75fa3ef076f603a585b2244b520869f
com.twitter	finatra-json-annotations_2.11	20.6.0		eba0cd8938e2af652be337faa8fd5d633368886b
com.twitter	finatra-json-annotations_2.11	20.7.0		870f8c5dfedf511310d4e7e3877270abccd10aef
com.twitter	finatra-json-annotations_2.11	20.8.0		00697bae173db4bbbaadc9d8302b726bddfd59e3
com.twitter	finatra-json-annotations_2.11	20.8.1		dd87a8ea3a73624240eea7390d445c703fd779d5
com.twitter	finatra-json-annotations_2.11	20.9.0		0c689a903fe25a92f0e1ecba06add027f5d6df5e
com.twitter	finatra-json-annotations_2.11	21.1.0		69ca6e19dd35cb3d6e0c2b58316f49ab69e1affb
com.twitter	finatra-json-annotations_2.11	21.2.0		8ced496df88f4889d3f361e6eeb50c3ca963ad13
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2-M3		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.0		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.0-RC1		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.0-RC2		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.1		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.2		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.3		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.4		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.2.5		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3-M1		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3-M2		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.0		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.0-RC1		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.0-RC2		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.0-RC3		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.0-RC4		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.1		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.10		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.11		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.12		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.13		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.14		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.15		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.16		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.2		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.3		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.4		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.5		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.6		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.7		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.8		N/A
com.typesafe.akka	akka-sample-osgi-dining-hakkers-core_2.10	2.3.9		N/A
com.wada811.viewmodelsavedstatektx	viewmodelsavedstatektx	3.0.0		N/A
com.walterjwhite.java.modules.serialization.modules.jackson-databind	providers	0.0.17		N/A
com.walterjwhite.java.modules.serialization.modules.jackson-databind	providers	0.0.18		N/A
de.akquinet.chameria	chameria-webview-factory	1.5.0		63805724ab8c82326fed96ef62582ee898da2818
de.quantummaid.usecasemaid	core	0.0.10		3be4623970ec669761e32cd88d1ebaa1897d81f7
de.quantummaid.usecasemaid	core	0.0.11		763371102dc2c39d82d010df1de87417fb940d2e
de.quantummaid.usecasemaid	core	0.0.12		d9d55a1524d4381b244913bc8c81a11c0e7bf404
de.quantummaid.usecasemaid	core	0.0.13		7990a8559d3674353d463f98d820d0edd1659427
de.quantummaid.usecasemaid	core	0.0.14		57b1977e54e5319a199904f67256475cb1392b11
de.quantummaid.usecasemaid	core	0.0.15		f53de0a10ab8d6b71e0e0afa98505c6dbad12870
de.quantummaid.usecasemaid	core	0.0.16		98a23deb093f0b734beebc2ba0cf71d0e6848454
de.quantummaid.usecasemaid	core	0.0.17		ae44307b3b782168c6727d6523f0555765cca07d
de.quantummaid.usecasemaid	core	0.0.18		bdc3034834d214366f54e2d1c1233b99d2963afb
de.quantummaid.usecasemaid	core	0.0.19		26abaf6028580ac44d7646d625f4a2754581b5e8
de.quantummaid.usecasemaid	core	0.0.2		e2a55402100953304d8cdf8444f81e931be1571b
de.quantummaid.usecasemaid	core	0.0.20		b65443711112f925920c1d187b14351cab7c5ca2
de.quantummaid.usecasemaid	core	0.0.21		b956f84cb8659ffc47c33fd8070bfbf651fdd6ff
de.quantummaid.usecasemaid	core	0.0.22		637e7bea0748edc3147ef5fb5c719230a808c53c
de.quantummaid.usecasemaid	core	0.0.23		7f59ebb50cfd040cb2d4a72dfbcc52ac8dbc0f00
de.quantummaid.usecasemaid	core	0.0.24		29531de7ed1d3da3b41ee981ca007c5f270b05a7
de.quantummaid.usecasemaid	core	0.0.25		5c40eed313306002c8e21892dd5da8b78f7fca66
de.quantummaid.usecasemaid	core	0.0.26		193af240d6d8a87124daa377a47ae3267ca8230a
de.quantummaid.usecasemaid	core	0.0.27		7588a8ee02b460d7fc21639ca3d521b15204fe2d
de.quantummaid.usecasemaid	core	0.0.28		0d9cfc130122bb2b525fd7cf9a6129d68c81d668
de.quantummaid.usecasemaid	core	0.0.29		d797ab089cbdbcac727b3d7da01af015cd85ef9e
de.quantummaid.usecasemaid	core	0.0.3		4e099b9a22514c9738854183e0bb739776508ac9
de.quantummaid.usecasemaid	core	0.0.30		68ffbc0ed391533a57053c025f93f02a6ad81d07
de.quantummaid.usecasemaid	core	0.0.31		d6ce7fb63edc1335a9da1421647659546ea7762b
de.quantummaid.usecasemaid	core	0.0.32		639db2ae430c3ef32c9154c98822896d27c1977c
de.quantummaid.usecasemaid	core	0.0.33		4ac0b94bfbe8ec403b6d477a39311478eb31efbe
de.quantummaid.usecasemaid	core	0.0.34		03f31c6c469660504507fca0aa460f550415298f
de.quantummaid.usecasemaid	core	0.0.36		52ff74eb3d59101b6cd0da7766c8b62bae999e1e
de.quantummaid.usecasemaid	core	0.0.37		04aeceafecf520f45540112908eef8861a3a5113
de.quantummaid.usecasemaid	core	0.0.38		6190ed9abd864d48c4151ab72647a8320c9aa2df
de.quantummaid.usecasemaid	core	0.0.4		e6bd4ca0ea495fde683460c63c0304702cb35740
de.quantummaid.usecasemaid	core	0.0.5		bbe233ce765c5e385fdfcaba26598770493b9918
de.quantummaid.usecasemaid	core	0.0.6		fc365c37b0d41dbe8deb99defca448907ce44523
de.quantummaid.usecasemaid	core	0.0.7		357a52019291fd94b27346f166b57ef36de5f46d
de.quantummaid.usecasemaid	core	0.0.8		fe84587925b8c6266b8e0c8e71121255c7aff57a
de.quantummaid.usecasemaid	core	0.0.9		86b042b6d441e2c345f554bf642829653bc1b368
dev.zio	zio-aws-greengrass_2.13	5.17.102.7		36513e82cec3ecdff1103517478f49e41db19680
dev.zio	zio-aws-greengrass_2.13	5.17.102.8		fa3455b4ea4f2e948808ff291e9e4a9f786d4b72
dev.zio	zio-aws-greengrass_2.13	5.17.102.9		c04d6d1c5c6811fa54fc8a097102baf64cc6bebc
dev.zio	zio-aws-greengrass_2.13	5.17.103.1		c010fec658d08e842813eeb4b5a82217da0ba916
dev.zio	zio-aws-greengrass_2.13	5.17.104.1		f2c1b2135025fc52a895ab4fb3cce2a73c12bb65
dev.zio	zio-aws-greengrass_2.13	5.17.104.10		3989783b6ddc6dba35108f2e9351ba3aaad48902
dev.zio	zio-aws-greengrass_2.13	5.17.104.11		2b7c7019f377edfadbbdaefb50b85174adade9e1
dev.zio	zio-aws-greengrass_2.13	5.17.104.12		490718a09fa3e956206b572d46083f4d26213dde
dev.zio	zio-aws-greengrass_2.13	5.17.104.13		b36c8d1f998c8af00924015c4583334167396a70
dev.zio	zio-aws-greengrass_2.13	5.17.104.2		1c02801c142b52eab9b217ce06e905c51cc8507b
dev.zio	zio-aws-greengrass_2.13	5.17.104.3		c6f538f8ed3a703645f82d9f8891afb2d53962c2
dev.zio	zio-aws-greengrass_2.13	5.17.104.4		3d0ca0638b7bdd0f640791cc357b20df4ed84ba0
dev.zio	zio-aws-greengrass_2.13	5.17.104.5		b79e256dd2c0bffbcab91db51052a989675ae5cf
dev.zio	zio-aws-greengrass_2.13	5.17.104.7		a081edf86ea8ce892b049d870414ac915dbded9d
dev.zio	zio-aws-greengrass_2.13	5.17.104.8		432364ce7fb18ffd2f0cb567bae07f4667345a01
dev.zio	zio-aws-greengrass_2.13	5.17.104.9		5b0e6793dba8d878801f0453559049234ce5f689
dev.zio	zio-aws-greengrass_2.13	5.17.112.1		81d8f50f3927bb53051e68b4690566ac4e74f76b
dev.zio	zio-aws-greengrass_2.13	5.17.113.1		c87344ddc22d55fdf37dc53389f12f7aae81a33e
dev.zio	zio-aws-greengrass_2.13	5.17.115.1		906412cef98504fcdd5550fe8d63962657f8a809
dev.zio	zio-aws-greengrass_2.13	5.17.116.1		f2ae4ff62d165c7983ed6a8f71f2f71ceb3e9538
dev.zio	zio-aws-greengrass_2.13	5.17.116.2		d39e3eb631ab4035034ebfc9a06c3196f2c15de8
dev.zio	zio-aws-greengrass_2.13	5.17.121.2		18a3e53b5fadb3b01bc6854a08977782bdd63921
dev.zio	zio-aws-greengrass_2.13	5.17.121.3		e006fbac551bf32d7afd63ee9fb855292d07a326
dev.zio	zio-aws-greengrass_2.13	5.17.122.1		4a37746a6ccb547b4b52f1a04ff2b92a46395314
dev.zio	zio-aws-greengrass_2.13	5.17.123.1		52548ce603e23329701e6ef669a39d75ca6f50e9
dev.zio	zio-aws-greengrass_2.13	5.17.123.2		f32e2ed78c9f6a153ba18b4d83f3b26f594883d7
dev.zio	zio-aws-greengrass_2.13	5.17.124.1		300e3c27e8a4317a81f1cdc333e952dbba52cff1
dev.zio	zio-aws-greengrass_2.13	5.17.124.2		70c32d6c32df55d66a69306e4e71b3345f796830
dev.zio	zio-aws-greengrass_2.13	5.17.124.3		43ec7a68a937ec09c091ba2878b95ed8af46c66f
dev.zio	zio-aws-greengrass_2.13	5.17.125.1		8735b3c08d3fe1aa973c141c34872370978fccec
dev.zio	zio-aws-greengrass_2.13	5.17.126.1		eb343c322a2a211a86dd44180cbf1e448f53d390
dev.zio	zio-aws-greengrass_2.13	5.17.126.2		f40a35c7a31b523b473fe291dfee7671ffc08d8e
dev.zio	zio-aws-greengrass_2.13	5.17.127.1		688009b939712668bcf73da3f0e370a709165faa
dev.zio	zio-aws-greengrass_2.13	5.17.127.2		165831fa9e54df8ffa32b8b461f3979aa98c3167
dev.zio	zio-aws-greengrass_2.13	5.17.128.1		94ff244c3dfd29f92af3b1c178b9063a821366b8
dev.zio	zio-aws-greengrass_2.13	5.17.129.1		4fd4c9d4172b837b9f03345ca6266e1948a6f4b5
dev.zio	zio-aws-greengrass_2.13	5.17.129.2		5284e6d91bd0188bce59b78ec37f7d9aad4897d7
dev.zio	zio-aws-greengrass_2.13	5.17.129.3		f623166f39cece48f2186818ad88cc948f651134
dev.zio	zio-aws-greengrass_2.13	5.17.130.1		7c3edff8a427890efcf25bef1f05402b3d88be4a
dev.zio	zio-aws-greengrass_2.13	5.17.130.2		5746ab0fbc1984e83442bda9a306d2755c1db1de
dev.zio	zio-aws-greengrass_2.13	5.17.130.3		81f51bc1629b510be3797ce0f571660d7794aaa4
dev.zio	zio-aws-greengrass_2.13	5.17.130.5		9168cd7f16f5ad7d9ac1f5b7935c3092459d5fe1
dev.zio	zio-aws-greengrass_2.13	5.17.130.6		763753e5424a8f6806aa68846f42d2b8c26f328f
