br.com.acolita	mqpooler	1.0		335fb92c85ee3b54ee26c5a5040fd6c2b7b1c9d7
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.0-micronaut-1.0		3b78c6ee6eff213348a43cd86a247519de77ecb7
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.0-micronaut-2.0		13a7d55e591a23b7f01b7f5efcf520ef7629bcf6
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.0-micronaut-3.0		5af4113aaff24449c23b6805eac0f4f6551db869
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.1-micronaut-1.0		cb544a2fd0e201a26d7c39e2802510eca911d1c1
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.1-micronaut-2.0		5f9f8036432038cf8dc2177fe70024340a8ec74e
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.1-micronaut-3.0		f12048b51c446774d55cffdf434764441d3f33e0
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.10-micronaut-1.0		6362f7866720af91f9485dbf972a4bb7a6f16f37
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.10-micronaut-2.0		3148bf4023e0566f3d537c9b3886b717a45fea47
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.10-micronaut-3.0		649bc482b4386de85bf175d74bacc678810b660e
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.11-micronaut-1.0		0ed9d0b4d5819f4139dc1f06c1f4a43c6de67e1a
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.11-micronaut-2.0		71ea82c4fd1f757e2959992dd04a51edb033b526
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.11-micronaut-3.0		9b6e495c8fbe06fab571c691d9bf2d72d506abc5
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.12-micronaut-1.0		1f0259e7a51a7473ff6c144931740e598a456468
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.12-micronaut-2.0		37d5da197fd8021af2a659ef566770b727395d0b
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.12-micronaut-3.0		efeb9b4615b5c3643bbf81fd40955cb235534c2d
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.2-micronaut-1.0		e032e39f07d8184feeef96be7370649729d42173
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.2-micronaut-2.0		13d25c5fe7e2145c632d94910f767e4665b4d569
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.3-micronaut-1.0		e3d25f4b930eb63316473a4d9f8712d008a3c567
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.3-micronaut-2.0		adfaeb2ecf3e44bdf8a585b3d6900e84d0c9ab15
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.3-micronaut-3.0		9df2fbb0a51597a689128ad6b1eb0c33d890ff2f
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.4-micronaut-1.0		69623f3ecae85dd62933593e36c6f67dd736058c
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.4-micronaut-2.0		52053dd20ce398093dc9ccf9cec4823df0ccdb44
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.4-micronaut-3.0		29d3b680bc7922171a26674c09f7983ffc71abca
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.5-micronaut-1.0		549cbca7da1c520ff1a42ae2607809d99e8748b5
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.5-micronaut-2.0		82650c7506bd11606b034ab27eb870c55c772d34
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.5-micronaut-3.0		b3dca385bd4acfaa1b040d1438e5025870cb3170
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.6-micronaut-1.0		dcba81dd2c2e72aa15ed11605868ca56dbfd0662
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.6-micronaut-2.0		9e92b8413b9af15035a36f4606c46bd1379f892b
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.6-micronaut-3.0		c91e537eed3db189e98e82179f10da4121799bfd
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.7-micronaut-1.0		8e448847242de83529c7fbbb2643fe73e16473f8
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.7-micronaut-2.0		2952665831aaf3b3b75f0f5edea81aaa3ad50dfa
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.7-micronaut-3.0		cf3465d95f934706ac7013daf61fda57acd7edfb
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.8-micronaut-1.0		4ab028d0f15d86afe695009ccf9b32cd180dc9c7
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.9-micronaut-1.0		6f747cf993b50a913840efc806773219cfb80004
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.9-micronaut-2.0		9863cae76d5e5e292a60e432bdc6c63152003bcd
com.agorapulse	micronaut-amazon-awssdk-lambda	2.1.9-micronaut-3.0		ad2bdf1689aef87e4fb23a1026b63ef1b93cddbd
com.agorapulse	micronaut-amazon-awssdk-lambda	2.2.0-micronaut-3.0		f3a0f42d6057e44c4bd451193c02b7ca721642ab
com.agorapulse	micronaut-amazon-awssdk-lambda	2.2.1-micronaut-3.0		dd358eb016f4ff14c20c1d1ceda7775267e07552
com.agorapulse	micronaut-amazon-awssdk-lambda	2.2.2-micronaut-3.0		feae755604255441adbc1c64a26470d97cac98c9
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.0		5852bbeb62705c541638fb88bc64fb124ca68eef
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.1		63901e2b72a67978b1a45ec5fc0d617877299b6f
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.2		37b37a6a310a5915a97603d2599ee75a5fe2bc93
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.3		4122da45864516ab6381f5a87d0f1f8ddfac24d1
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.4		79b557de1e9b7700ca300c766edc4f07aeaec934
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.5		6382eeebc7ce5f28187fb4a45e472de0f3fadeed
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.6		5e3e70d2997283a138774054c7c0eaf85d486460
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.7		bc688f8828b3c7470ff3db1da6c0305594868c3f
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.8		bf5b0528d8c2d0572023070fd108c17624e9d0b3
com.agorapulse	micronaut-amazon-awssdk-lambda	3.0.9		5d512cb9c5c34b19369fcee19e3bc77fe94ab949
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.0		fdadf0f71668a863d229fea7458f333c88e05718
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.1		8ecf02ed016fa92682eb87ca6ec4a7d74321f91e
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.10		5dc1b41ac0e7e8c464205309f451b554b081e9c6
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.11		ede8fb7a37186877b8d9c218aadb1b5da60c2bc9
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.12		9462cbc45d5c6fceac22d1244c82b7506d3e3e85
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.13		4a7cdb480f8a245cd202ad512b2c1705fe889230
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.14		8718348acfdd2bd9c722a1fefd708cc915c0365c
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.2		8714a5a0f6086448e8780232e2382f040516741b
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.3		e7f10d023075df5b8679ccb1ad65f32d57986fef
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.4		2488de41499f73f4e3628694f5af94e577250348
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.5		b8425fd03a0fbfc377099ccefde860d2855fe039
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.6		d588ef0193307f590896579cb35a38c3c72d849f
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.7		4e387d7bc83b288812a6892f60b48af35a7fc1df
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.8		05cccf3010b74f3aed66a2b607c22068e3baa0bf
com.agorapulse	micronaut-amazon-awssdk-lambda	3.1.9		6090360cd303af61ffe48774b11de45088b68543
com.agorapulse	micronaut-amazon-awssdk-lambda	3.2.0		aa48eeea2db2bf8fda9dea8e81471305eb411443
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.0		384242aed8746978f93276f860381ea03d858616
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.10		52e48d092ec9c35f3e2e228758b0195b737bbea4
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.11		be6912db43ed8881d7077e5d8b1a28a390964244
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.2		a057d6a3bc69121626a5f88de4f470b17053239f
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.3		550c2edd78c0f1c85a4f6f32492ac6ac9b441baa
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.4		f9d57546812d1938fe4fcb4894eea83f34bdaf09
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.4.1		161be9e3c2e6d5e4a9b79371482ccd6f668f320d
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.5		46bf2be0fd49466a24de4b0dd663adfaa3ef0449
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.6		6aea90eb0c3fd4cb9cca33b77f5e31f536bcaabe
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.7		277e925d457e7387c846c6eccccb8f3bd651df07
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.8		8f9e7da7c7aab2b2621473ed1f6b8181f213370d
com.agorapulse	micronaut-amazon-awssdk-lambda	3.3.9		538a24cbd9e3732361281fefe8403af664bacde7
com.agorapulse	micronaut-amazon-awssdk-lambda	3.4.0		f10381bb89b3270cac86ad4a5e6c56c0f8ba47a2
com.agorapulse	micronaut-amazon-awssdk-lambda	3.4.1		dbd509604383cc47e707c7c0b1f75881b5f4d16b
com.antgroup.antchain.openapi	openapi-ak_0ea053aec1ce4607a83cbbbdd572d6d0	1.0.0		09855c03948d53d2a87298ebe11017c881705364
com.braintreepayments.api	american-express	4.0.0		N/A
com.braintreepayments.api	american-express	4.0.0-beta1		N/A
com.braintreepayments.api	american-express	4.0.0-beta2		N/A
com.braintreepayments.api	american-express	4.0.0-beta3		N/A
com.braintreepayments.api	american-express	4.1.0		N/A
com.braintreepayments.api	american-express	4.10.0		N/A
com.braintreepayments.api	american-express	4.10.1		N/A
com.braintreepayments.api	american-express	4.11.0		N/A
com.braintreepayments.api	american-express	4.12.0		N/A
com.braintreepayments.api	american-express	4.13.0		N/A
com.braintreepayments.api	american-express	4.14.0		N/A
com.braintreepayments.api	american-express	4.15.0		N/A
com.braintreepayments.api	american-express	4.16.0		N/A
com.braintreepayments.api	american-express	4.17.0		N/A
com.braintreepayments.api	american-express	4.18.0		N/A
com.braintreepayments.api	american-express	4.19.0		N/A
com.braintreepayments.api	american-express	4.2.0		N/A
com.braintreepayments.api	american-express	4.20.0		N/A
com.braintreepayments.api	american-express	4.21.0		N/A
com.braintreepayments.api	american-express	4.21.1		N/A
com.braintreepayments.api	american-express	4.22.0		N/A
com.braintreepayments.api	american-express	4.23.0		N/A
com.braintreepayments.api	american-express	4.23.1		N/A
com.braintreepayments.api	american-express	4.24.0		N/A
com.braintreepayments.api	american-express	4.25.0		N/A
com.braintreepayments.api	american-express	4.25.1		N/A
com.braintreepayments.api	american-express	4.25.2		N/A
com.braintreepayments.api	american-express	4.26.0		N/A
com.braintreepayments.api	american-express	4.26.1		N/A
com.braintreepayments.api	american-express	4.27.0		N/A
com.braintreepayments.api	american-express	4.27.1		N/A
com.braintreepayments.api	american-express	4.27.2		N/A
com.braintreepayments.api	american-express	4.28.0		N/A
com.braintreepayments.api	american-express	4.29.0		N/A
com.braintreepayments.api	american-express	4.3.0		N/A
com.braintreepayments.api	american-express	4.30.0		N/A
com.braintreepayments.api	american-express	4.31.0		N/A
com.braintreepayments.api	american-express	4.32.0		N/A
com.braintreepayments.api	american-express	4.33.0		N/A
com.braintreepayments.api	american-express	4.34.0		N/A
com.braintreepayments.api	american-express	4.35.0		N/A
com.braintreepayments.api	american-express	4.36.0		N/A
com.braintreepayments.api	american-express	4.37.0		N/A
com.braintreepayments.api	american-express	4.38.0		N/A
com.braintreepayments.api	american-express	4.38.1		N/A
com.braintreepayments.api	american-express	4.38.2		N/A
com.braintreepayments.api	american-express	4.39.0		N/A
com.braintreepayments.api	american-express	4.4.0		N/A
com.braintreepayments.api	american-express	4.4.1		N/A
com.braintreepayments.api	american-express	4.40.0		N/A
com.braintreepayments.api	american-express	4.40.1		N/A
com.braintreepayments.api	american-express	4.41.0		N/A
com.braintreepayments.api	american-express	4.42.0		N/A
com.braintreepayments.api	american-express	4.43.0		N/A
com.braintreepayments.api	american-express	4.44.0		N/A
com.braintreepayments.api	american-express	4.45.0		N/A
com.braintreepayments.api	american-express	4.45.1		N/A
com.braintreepayments.api	american-express	4.46.0		N/A
com.braintreepayments.api	american-express	4.47.0		N/A
com.braintreepayments.api	american-express	4.48.0		N/A
com.braintreepayments.api	american-express	4.49.0		N/A
com.braintreepayments.api	american-express	4.49.1		N/A
com.braintreepayments.api	american-express	4.5.0		N/A
com.braintreepayments.api	american-express	4.50.0		N/A
com.braintreepayments.api	american-express	4.6.0		N/A
com.braintreepayments.api	american-express	4.7.0		N/A
com.braintreepayments.api	american-express	4.8.0		N/A
com.braintreepayments.api	american-express	4.8.1		N/A
com.braintreepayments.api	american-express	4.8.2		N/A
com.braintreepayments.api	american-express	4.8.3		N/A
com.braintreepayments.api	american-express	4.9.0		N/A
com.braintreepayments.api	american-express	5.0.0		N/A
com.braintreepayments.api	american-express	5.0.0-beta1		N/A
com.braintreepayments.api	american-express	5.0.0-beta2		N/A
com.braintreepayments.api	american-express	5.1.0		N/A
com.braintreepayments.api	american-express	5.10.0		N/A
com.braintreepayments.api	american-express	5.2.0		N/A
com.braintreepayments.api	american-express	5.3.0		N/A
com.braintreepayments.api	american-express	5.4.0		N/A
com.braintreepayments.api	american-express	5.5.0		N/A
com.braintreepayments.api	american-express	5.6.0		N/A
com.braintreepayments.api	american-express	5.7.0		N/A
com.braintreepayments.api	american-express	5.8.0		N/A
com.braintreepayments.api	american-express	5.9.0		N/A
com.github.eltonsandre	mask-utils	1.0.0		f6837baaa94dabbc34313cb70c093241d05b2a42
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.1		f1f42281f29f16f0044fd05e1154b2eb49c0ffea
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.10		a98ce96c5d53fbf72d7384f50680b518f0bedf1a
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.11		516d36e75abf0ef03421e0cbc4991572eb58f6c9
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.12		043f9190cea42c9ae938927d669ab893f345be6c
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.13		4e07e41938863f1bea62407009c86370ffb4526e
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.14		8ad899411847d4b3de70452b428ae806bfd8459b
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.15		417817448d6f7fceff956050c82ccd1af35e0df9
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.16		f2a435fb6d58da047075468f34963deb4aebac41
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.17		5119c6fbd124c8529f28360e5386aa802e940fb4
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.18		839f4e3300bac065ce8dfc2c1405c8ec2227215f
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.19		81f710e2257bd656688f55839d7a90c2afcdec01
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.2		ffddf8b88ca5ddc8f001a0b9e89bdaef1646f8f0
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.20		671543163c549fb84c69726074f33a017d03ed4b
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.3		f195c60764fccb2a7700de21543f7b153712bef1
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.4		599e3c0792e3f5be5db2a5a36d7b1006ee5c2006
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.5		34153cbf4aa2a1097b6434e12b422ae7429cea6e
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.6		735b7351e3e5777434a6fbc4c16062c48b1d784c
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.7		c7da1f06ed58e8831c183095a220a8f84577bc72
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.8		6fa9acd4dd2161556f033fb7592d592a2ab97ed4
com.github.japgolly.microlibs	test-util_sjs0.6_2.11	1.9		dfad16473bf3729ffa4e726fad90205b20107452
com.github.kaizen4j	stark	1.0.1		N/A
com.github.kaizen4j	stark	1.1.0.RELEASE		N/A
com.github.kaizen4j	stark	1.1.1.RELEASE		N/A
com.github.kaizen4j	stark	1.2.0.RELEASE		N/A
com.github.kaizen4j	stark	1.2.1.RELEASE		N/A
com.github.os72	protobuf-java-shaded-360	0.9		4c970d3171afa55547bb4ea947b607469ea7fa94
com.github.pjgg	radioactiveMongoTemplate	1.0		2df522da61a2180d700e820ecf85d4df62607ce6
com.github.pjgg	radioactiveMongoTemplate	1.0.1		725e06694f7122d76109f9de7798daf5e6ff781a
com.github.pjgg	radioactiveMongoTemplate	1.0.2		121260340b7e3c16ebd651de1cee9f001d3286b1
com.github.pjgg	radioactiveMongoTemplate	1.0.3		886bab4838c7d8c184e8fd0b4ec4e8fad2046fd0
com.github.pjgg	radioactiveMongoTemplate	1.0.4		9162b7e965fac4483accc291998f1f97c48ca98b
com.github.pjgg	radioactiveMongoTemplate	1.0.4	jar-with-dependencies	d6ce6a5c23fb4f3635837a612987d2fad81c854e
com.github.scalaprops	scalaprops_sjs1.0.0-M3_2.13.0-M3	0.5.3		53a39cd603b905674b107086721635a42be1bf7d
com.github.scalaprops	scalaprops_sjs1.0.0-M3_2.13.0-M3	0.5.4		d3f30af441181c78c613df349d999e67ba49fa3a
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.1		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.2		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.3		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.4		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.5		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.10.6		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.11.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.12.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.12.1		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.5.1		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.6.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.1		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.2		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.3		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.4		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.5		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.6		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.7		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.8		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.7.9		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.8.0		N/A
com.google.cloud.bigdataoss	bigquery-connector-parent	0.9.0		N/A
com.google.code.scriptengines	scriptengines	1.1.1		N/A
com.helger.schematron	ph-schematron-testfiles	6.0.0		a6b81728fc9c29d774cff89d81e02cfd7c9b5e12
com.helger.schematron	ph-schematron-testfiles	6.0.1		51f879b7c205b090c8e026c4e2aa86e0285e5ce5
com.helger.schematron	ph-schematron-testfiles	6.0.2		88294cfa64c88f7921a4daa0bbc8cc0bca539124
com.helger.schematron	ph-schematron-testfiles	6.0.3		a33fdfc5948711beeadcbb9b422ea6be7017a8bc
com.helger.schematron	ph-schematron-testfiles	6.1.0		75a1c69b0c174e24e6203405ec8ea9587acd4c5c
com.helger.schematron	ph-schematron-testfiles	6.2.0		d3fb5a5218d4c191384d5c79486f0459b468f5ad
com.helger.schematron	ph-schematron-testfiles	6.2.1		8fb5c9aa52c814d1d1817d07508a7ac2e326f34b
com.helger.schematron	ph-schematron-testfiles	6.2.2		9503709d1916655e6151d07fff74d698d17d3599
com.helger.schematron	ph-schematron-testfiles	6.2.3		ddef0d3abf233b14eb6e981fc9b92b4a29a62262
com.helger.schematron	ph-schematron-testfiles	6.2.4		a66580cffa4d15d48b3e0fb59515c0dfe7cd94a6
com.helger.schematron	ph-schematron-testfiles	6.2.5		a81cbc1445e071070d3ca45d263cf0c3a7fc96c9
com.helger.schematron	ph-schematron-testfiles	6.2.6		7a5b22d3749f21fae945be766248d4645144bdbf
com.helger.schematron	ph-schematron-testfiles	6.2.7		49fc428fe43dbdddd6db5fd10d4d835ab13f777d
com.helger.schematron	ph-schematron-testfiles	6.2.8		3a49e7077361c7c91a0ed3ed4d084b3e3c9ab325
com.helger.schematron	ph-schematron-testfiles	6.3.0		cda9f2b62e1b8824cdd2c8d9cfc0abba8178c1a3
com.helger.schematron	ph-schematron-testfiles	6.3.1		4f81e0bd5451d29b9c924021ad344ca32ec5bd2c
com.helger.schematron	ph-schematron-testfiles	6.3.2		94729cc46dec50278bc1a950725fe0d978074875
com.helger.schematron	ph-schematron-testfiles	6.3.3		bc8908d350fceb74a9f7ca882f3527e74a0db830
com.helger.schematron	ph-schematron-testfiles	6.3.4		b633dd23fba3f596931a202237e7fd079f734441
com.helger.schematron	ph-schematron-testfiles	7.0.0		86913c10b57e3992d1a937e560181ed695947de7
com.helger.schematron	ph-schematron-testfiles	7.0.1		e5f0700d73f6be1b2b226046591ab2eb1492eee4
com.helger.schematron	ph-schematron-testfiles	7.1.0		d59cd9b0b6a88a3111eb491f6222c512082dd978
com.helger.schematron	ph-schematron-testfiles	7.1.1		5b708dbf9cf557977798292aa1036609ea261fa0
com.helger.schematron	ph-schematron-testfiles	7.1.2		b6bacea726fe032e1a2ba92329ab669004a0acb8
com.helger.schematron	ph-schematron-testfiles	7.1.3		9424d06cf78507efcf94e34b7c99f9b01136da1c
com.helger.schematron	ph-schematron-testfiles	8.0.0		2a06c62c649f72750bf18121c57c16a37ce66147
com.helger.schematron	ph-schematron-testfiles	8.0.1		d4e632e367888e6b39ae398e8b4a84e51f24937c
com.helger.schematron	ph-schematron-testfiles	8.0.2		c157fbd7970be9fe05b6dde592f10af774ef173d
com.helger.schematron	ph-schematron-testfiles	8.0.3		18a142a9e171a7e442dee34d550dd27e5aab3aa4
com.helger.schematron	ph-schematron-testfiles	8.0.4		5ddeef92e51094f23c1a5de947181b5f2697d3d6
com.helger.schematron	ph-schematron-testfiles	8.0.5		ec3b4b0d10030b09071d02eaaf7cb4274b8f2923
com.helger.schematron	ph-schematron-testfiles	8.0.6		2ada9e0322d3a8db0ca07e35b44e5ad8dba9d747
com.ibm.narpc	narpc	1.0		f66ccee1e4d3823196aaa12a049e0311020406ed
com.ibm.narpc	narpc	1.0	jar-with-dependencies	2b64cd93e69cf474a3e9547bb933d2ec20a8ba93
com.ibm.narpc	narpc	1.1		366c7c78db73e99cef75bbc091e959d42a796f5c
com.ibm.narpc	narpc	1.1	jar-with-dependencies	e630a476166526603e1f6d95ddbe0728da3d929f
com.ibm.narpc	narpc	1.3		6066c69990f5404c19b7bd78e889fcf5706a5bd1
com.ibm.narpc	narpc	1.3	jar-with-dependencies	fc4c4c2234737d787e9a64c2c381616d4a7449ad
com.ibm.narpc	narpc	1.4		db91f7a908a3dabec8adf7a6454e7fbbefe42c99
